time	V(vout)
1.462499999999434e-002	1.299080e+000
1.464499999999433e-002	1.303890e+000
1.466499999999432e-002	1.307979e+000
1.468499999999431e-002	1.311285e+000
1.470499999999431e-002	1.313754e+000
1.472499999999430e-002	1.315348e+000
1.474499999999429e-002	1.316042e+000
1.476499999999428e-002	1.315824e+000
1.478499999999428e-002	1.314699e+000
1.480499999999427e-002	1.312683e+000
1.482499999999426e-002	1.309809e+000
1.484499999999425e-002	1.306122e+000
1.486499999999424e-002	1.301680e+000
1.489499999999423e-002	1.293759e+000
1.492499999999422e-002	1.284582e+000
1.495499999999421e-002	1.274473e+000
1.496642857142278e-002	1.270398e+000
1.497785714285134e-002	1.266313e+000
1.498928571427991e-002	1.262219e+000
1.500071428570848e-002	1.258116e+000
1.501214285713705e-002	1.254002e+000
1.502357142856561e-002	1.249880e+000
1.503499999999418e-002	1.245748e+000
1.506499999999417e-002	1.235402e+000
1.509499999999416e-002	1.225867e+000
1.512499999999414e-002	1.217482e+000
1.514499999999414e-002	1.212678e+000
1.516499999999413e-002	1.208593e+000
1.518499999999412e-002	1.205291e+000
1.520499999999411e-002	1.202825e+000
1.522499999999410e-002	1.201233e+000
1.524499999999410e-002	1.200540e+000
1.526499999999409e-002	1.200757e+000
1.528499999999408e-002	1.201881e+000
1.530499999999407e-002	1.203893e+000
1.532499999999407e-002	1.206763e+000
1.534499999999406e-002	1.210445e+000
1.536499999999405e-002	1.214882e+000
1.539499999999404e-002	1.222795e+000
1.542499999999403e-002	1.231965e+000
1.545499999999402e-002	1.242069e+000
1.546642857142258e-002	1.246143e+000
1.547785714285115e-002	1.250227e+000
1.548928571427972e-002	1.254320e+000
1.550071428570828e-002	1.258424e+000
1.551214285713685e-002	1.262537e+000
1.552357142856542e-002	1.266661e+000
1.553499999999398e-002	1.270794e+000
1.556499999999397e-002	1.281145e+000
1.559499999999396e-002	1.290687e+000
1.562499999999395e-002	1.299080e+000
1.564499999999394e-002	1.303890e+000
1.566499999999393e-002	1.307979e+000
1.568499999999393e-002	1.311285e+000
1.570499999999392e-002	1.313754e+000
1.572499999999391e-002	1.315348e+000
1.574499999999390e-002	1.316042e+000
1.576499999999390e-002	1.315824e+000
1.578499999999389e-002	1.314699e+000
1.580499999999388e-002	1.312683e+000
1.582499999999387e-002	1.309809e+000
1.584499999999386e-002	1.306122e+000
1.586499999999386e-002	1.301680e+000
1.589499999999385e-002	1.293759e+000
1.592499999999383e-002	1.284582e+000
1.595499999999382e-002	1.274473e+000
1.596642857142239e-002	1.270398e+000
1.597785714285096e-002	1.266313e+000
1.598928571427952e-002	1.262219e+000
1.600071428570809e-002	1.258116e+000
1.601214285713666e-002	1.254003e+000
1.602357142856522e-002	1.249880e+000
1.603499999999379e-002	1.245748e+000
1.606499999999378e-002	1.235402e+000
1.609499999999377e-002	1.225868e+000
1.612499999999376e-002	1.217482e+000
1.614499999999375e-002	1.212678e+000
1.616499999999374e-002	1.208593e+000
1.618499999999373e-002	1.205291e+000
1.620499999999372e-002	1.202825e+000
1.622499999999372e-002	1.201233e+000
1.624499999999371e-002	1.200540e+000
1.626499999999370e-002	1.200757e+000
1.628499999999369e-002	1.201881e+000
1.630499999999369e-002	1.203893e+000
1.632499999999368e-002	1.206763e+000
1.634499999999367e-002	1.210445e+000
1.636499999999366e-002	1.214882e+000
1.639499999999365e-002	1.222795e+000
1.642499999999364e-002	1.231966e+000
1.645499999999363e-002	1.242069e+000
1.646642857142220e-002	1.246143e+000
1.647785714285076e-002	1.250227e+000
1.648928571427933e-002	1.254320e+000
1.650071428570790e-002	1.258424e+000
1.651214285713646e-002	1.262537e+000
1.652357142856503e-002	1.266661e+000
1.653499999999360e-002	1.270794e+000
1.656499999999359e-002	1.281145e+000
1.659499999999357e-002	1.290687e+000
1.662499999999356e-002	1.299080e+000
1.664499999999355e-002	1.303890e+000
1.666499999999355e-002	1.307979e+000
1.668499999999354e-002	1.311285e+000
1.670499999999353e-002	1.313754e+000
1.672499999999352e-002	1.315349e+000
1.674499999999352e-002	1.316042e+000
1.676499999999351e-002	1.315825e+000
1.678499999999350e-002	1.314699e+000
1.680499999999349e-002	1.312683e+000
1.682499999999348e-002	1.309809e+000
1.684499999999348e-002	1.306122e+000
1.686499999999347e-002	1.301680e+000
1.689499999999346e-002	1.293759e+000
1.692499999999345e-002	1.284582e+000
1.695499999999343e-002	1.274473e+000
1.696642857142200e-002	1.270398e+000
1.697785714285057e-002	1.266313e+000
1.698928571427914e-002	1.262219e+000
1.700071428570770e-002	1.258116e+000
1.701214285713627e-002	1.254003e+000
1.702357142856483e-002	1.249880e+000
1.703499999999340e-002	1.245748e+000
1.706499999999339e-002	1.235402e+000
1.709499999999338e-002	1.225868e+000
1.712499999999337e-002	1.217482e+000
1.714499999999336e-002	1.212678e+000
1.716499999999335e-002	1.208593e+000
1.718499999999334e-002	1.205292e+000
1.720499999999334e-002	1.202825e+000
1.722499999999333e-002	1.201233e+000
1.724499999999332e-002	1.200540e+000
1.726499999999331e-002	1.200757e+000
1.728499999999331e-002	1.201881e+000
1.730499999999330e-002	1.203893e+000
1.732499999999329e-002	1.206763e+000
1.734499999999328e-002	1.210446e+000
1.736499999999328e-002	1.214882e+000
1.739499999999326e-002	1.222795e+000
1.742499999999325e-002	1.231966e+000
1.745499999999324e-002	1.242069e+000
1.746642857142181e-002	1.246143e+000
1.747785714285037e-002	1.250227e+000
1.748928571427894e-002	1.254320e+000
1.750071428570751e-002	1.258424e+000
1.751214285713608e-002	1.262537e+000
1.752357142856464e-002	1.266661e+000
1.753499999999321e-002	1.270794e+000
1.756499999999320e-002	1.281145e+000
1.759499999999319e-002	1.290687e+000
1.762499999999317e-002	1.299080e+000
1.764499999999317e-002	1.303890e+000
1.766499999999316e-002	1.307979e+000
1.768499999999315e-002	1.311285e+000
1.770499999999314e-002	1.313754e+000
1.772499999999314e-002	1.315349e+000
1.774499999999313e-002	1.316042e+000
1.776499999999312e-002	1.315825e+000
1.778499999999311e-002	1.314699e+000
1.780499999999310e-002	1.312683e+000
1.782499999999310e-002	1.309809e+000
1.784499999999309e-002	1.306122e+000
1.786499999999308e-002	1.301680e+000
1.789499999999307e-002	1.293759e+000
1.792499999999306e-002	1.284582e+000
1.795499999999305e-002	1.274473e+000
1.796642857142161e-002	1.270398e+000
1.797785714285018e-002	1.266313e+000
1.798928571427875e-002	1.262219e+000
1.800071428570731e-002	1.258116e+000
1.801214285713588e-002	1.254003e+000
1.802357142856445e-002	1.249880e+000
1.803499999999302e-002	1.245748e+000
1.806499999999300e-002	1.235402e+000
1.809499999999299e-002	1.225868e+000
1.812499999999298e-002	1.217482e+000
1.814499999999297e-002	1.212678e+000
1.816499999999297e-002	1.208593e+000
1.818499999999296e-002	1.205292e+000
1.820499999999295e-002	1.202825e+000
1.822499999999294e-002	1.201233e+000
1.824499999999293e-002	1.200540e+000
1.826499999999293e-002	1.200757e+000
1.828499999999292e-002	1.201881e+000
1.830499999999291e-002	1.203893e+000
1.832499999999290e-002	1.206763e+000
1.834499999999290e-002	1.210446e+000
1.836499999999289e-002	1.214882e+000
1.839499999999288e-002	1.222795e+000
1.842499999999286e-002	1.231966e+000
1.845499999999285e-002	1.242069e+000
1.846642857142142e-002	1.246143e+000
1.847785714284999e-002	1.250227e+000
1.848928571427855e-002	1.254320e+000
1.850071428570712e-002	1.258424e+000
1.851214285713569e-002	1.262537e+000
1.852357142856425e-002	1.266661e+000
1.853499999999282e-002	1.270794e+000
1.856499999999281e-002	1.281145e+000
1.859499999999280e-002	1.290687e+000
1.862499999999279e-002	1.299081e+000
1.864499999999278e-002	1.303890e+000
1.866499999999277e-002	1.307979e+000
1.868499999999276e-002	1.311285e+000
1.870499999999276e-002	1.313754e+000
1.872499999999275e-002	1.315349e+000
1.874499999999274e-002	1.316042e+000
1.876499999999273e-002	1.315825e+000
1.878499999999272e-002	1.314699e+000
1.880499999999272e-002	1.312683e+000
1.882499999999271e-002	1.309809e+000
1.884499999999270e-002	1.306122e+000
1.886499999999269e-002	1.301680e+000
1.889499999999268e-002	1.293759e+000
1.892499999999267e-002	1.284582e+000
1.895499999999266e-002	1.274473e+000
1.896642857142123e-002	1.270398e+000
1.897785714284979e-002	1.266313e+000
1.898928571427836e-002	1.262219e+000
1.900071428570693e-002	1.258116e+000
1.901214285713549e-002	1.254003e+000
1.902357142856406e-002	1.249880e+000
1.903499999999263e-002	1.245748e+000
1.906499999999262e-002	1.235402e+000
1.909499999999260e-002	1.225868e+000
1.912499999999259e-002	1.217482e+000
1.914499999999259e-002	1.212678e+000
1.916499999999258e-002	1.208593e+000
1.918499999999257e-002	1.205292e+000
1.920499999999256e-002	1.202825e+000
1.922499999999255e-002	1.201233e+000
1.924499999999255e-002	1.200540e+000
1.926499999999254e-002	1.200757e+000
1.928499999999253e-002	1.201881e+000
1.930499999999252e-002	1.203893e+000
1.932499999999252e-002	1.206764e+000
1.934499999999251e-002	1.210446e+000
1.936499999999250e-002	1.214882e+000
1.939499999999249e-002	1.222795e+000
1.942499999999248e-002	1.231966e+000
1.945499999999246e-002	1.242069e+000
1.946642857142103e-002	1.246143e+000
1.947785714284960e-002	1.250227e+000
1.948928571427817e-002	1.254320e+000
1.950071428570673e-002	1.258424e+000
1.951214285713530e-002	1.262537e+000
1.952357142856387e-002	1.266661e+000
1.953499999999243e-002	1.270794e+000
1.956499999999242e-002	1.281145e+000
1.959499999999241e-002	1.290687e+000
1.962499999999240e-002	1.299081e+000
1.964499999999239e-002	1.303890e+000
1.966499999999238e-002	1.307979e+000
1.968499999999238e-002	1.311285e+000
1.970499999999237e-002	1.313755e+000
1.972499999999236e-002	1.315349e+000
1.974499999999235e-002	1.316042e+000
1.976499999999234e-002	1.315825e+000
1.978499999999234e-002	1.314699e+000
1.980499999999233e-002	1.312683e+000
1.982499999999232e-002	1.309809e+000
1.984499999999231e-002	1.306122e+000
1.986499999999231e-002	1.301681e+000
1.989499999999229e-002	1.293759e+000
1.992499999999228e-002	1.284582e+000
1.995499999999227e-002	1.274473e+000
1.999499999999226e-002	1.260170e+000
2.000000000000000e-002	1.258354e+000
